,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy,energy_gps
1452,57115904,"4-({[5-(1,3-Oxazol-5-yl)-2-oxo-1,2-dihydro-3H-indol-3-ylidene]methyl}amino)benzenesulfonamide",C1=CC(=CC=C1N=CC2C3=C(C=CC(=C3)C4=CN=CO4)NC2=O)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fec70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba54ac0>,0,0.5751366120218578,-10.437,>-11
54,6539029,Sulfonamide deriv. 3f,CN(C)CCCN(C)S(=O)(=O)C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CN=C4N3C=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd1230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2af10>,0,0.520821265547526,-10.417,>-11
1141,22344689,"4-[[5-Amino-1-[2,6-difluoro-3-(1-hydroxyethyl)benzoyl]-1,2,4-triazol-3-yl]amino]benzenesulfonamide",CC(C1=C(C(=C(C=C1)F)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f6110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4bed0>,0,0.7114754098360655,-10.405,>-11
2063,69718189,"N-(1-ethoxyethyl)-4-[(4-imidazo[1,2-b]pyridazin-3-ylpyrimidin-2-yl)amino]benzenesulfonamide",CCOC(C)NS(=O)(=O)C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CN=C4N3N=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x7f54fba107b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba66570>,0,0.586941484126761,-10.404,>-11
1151,23149442,"4-[[5-Amino-1-(2,6-difluoro-3-nitrobenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=CC=C1NC2=NN(C(=N2)N)C(=O)C3=C(C=CC(=C3F)[N+](=O)[O-])F)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f65e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4c430>,0,0.7918032786885245,-10.392,>-11
2610,135494366,"4-{N'-[4-(2-methylbutyl)-2-oxo-1,2-dihydro-indol-3-ylidene]-hydrazino}-benzenesulfonamide",CCC(C)CC1=C2C(=CC=C1)NC(=C2N=NC3=CC=C(C=C3)S(=O)(=O)N)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba21380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba77140>,0,0.5328579476630206,-10.386,>-11
2150,71458571,3-[[4-[2-(Diethylamino)pyridin-4-yl]pyrimidin-2-yl]amino]benzenesulfonamide,CCN(CC)C1=NC=CC(=C1)C2=NC(=NC=C2)NC3=CC(=CC=C3)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba13530>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba69380>,0,0.6887037534712891,-10.371,>-11
2065,69754526,"4-[[4-(5-bromo-2,5-dimethylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(2-methoxyethyl)benzenesulfonamide",CC1=NC(C(=N1)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCOC)(C)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fba10890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba66650>,0,0.5409836065573771,-10.37,>-11
1612,58938431,"4-[[5-[(4-aminocyclohexyl)amino]-3-methylsulfanylpyrazolo[1,5-a]pyrimidin-7-yl]amino]-N,N-dimethylbenzenesulfonamide",CN(C)S(=O)(=O)C1=CC=C(C=C1)NC2=CC(=NC3=C(C=NN23)SC)NC4CCC(CC4)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba03370>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba591c0>,0,0.5245901639344263,-10.349,>-11
382,16719774,4-[[4-amino-6-(cyclohexylmethoxy)-5-nitrosopyrimidin-2-yl]amino]-N-(2-hydroxyethyl)benzenesulfonamide,C1CCC(CC1)COC2=NC(=NC(=C2N=O)N)NC3=CC=C(C=C3)S(=O)(=O)NCCO,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdbed0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba35d20>,0,0.5471736988264803,-10.324,>-11
412,17933169,"4-[[4-(2,3-dimethylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(pyridin-3-ylmethyl)benzenesulfonamide",CC1=NC=C(N1C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCC4=CN=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdccf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba36ab0>,0,0.5220353417074729,-10.319,>-11
51,6539026,Sulfonamide deriv. 3c,COCCCNS(=O)(=O)C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CN=C4N3C=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd10e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2adc0>,0,0.819672131147541,-10.315,>-11
142,10157342,"4-[[5-Amino-1-(5-ethylthiophene-2-carbonyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",CCC1=CC=C(S1)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd3a70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2d8c0>,0,0.5148346558182624,-10.291,>-11
30,5330805,"4-(5-amino-1-(2,4-dimethylthiophene-5-carbonyl)-1H-1,2,4-triazol-3-ylamino)benzenesulfonamide",CC1=CC(=C(S1)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd0820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2a490>,0,0.5590969509002296,-10.276,>-11
132,10137326,"4-[[5-Amino-1-(2,6-dichlorobenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=C(C(=C1)Cl)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd3610>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2d460>,0,0.7705723607362952,-10.272,>-11
24,5330789,"4-[(5-Amino-1-benzoyl-1h-1,2,4-triazol-3-yl)amino]-benzenesulfonamide",C1=CC=C(C=C1)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd0580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2a1f0>,0,0.5491803278688525,-10.251,>-11
115,10111770,"4-[[5-Amino-1-(2-nitrobenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC=C(C(=C1)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd2dc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2cc10>,0,0.5737704918032787,-10.245,>-11
419,17933180,"4-[[4-(2,3-dimethylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(2-phenylmethoxyethyl)benzenesulfonamide",CC1=NC=C(N1C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCOCC4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdd000>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba36dc0>,0,0.5126676602086438,-10.235,>-11
2043,69626982,"4-[[5-Amino-1-(4-chlorobenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=CC=C1C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0fe60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba65cb0>,0,0.6443428525395738,-10.229,>-11
842,21067735,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]propane-1-sulfonamide",CCCS(=O)(=O)NCC1=CC=CC(=C1)CNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9eda80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba43840>,0,0.5063703191344343,-10.229,>-11
21,5326844,"N-[3-(dimethylamino)propyl]-4-[(4-imidazo[1,2-b]pyridazin-1-ium-3-ylpyrimidin-2-yl)amino]benzenesulfonamide",CN(C)CCCNS(=O)(=O)C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=C[NH+]=C4N3N=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd0430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2a0a0>,0,0.5573770491803278,-10.21,>-11
346,15952595,"N-(3-methoxypropyl)-4-[[4-(1H-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-yl]amino]benzenesulfonamide",COCCCNS(=O)(=O)C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CNC4=C3C=CC=N4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbda810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba34660>,0,0.5498108448928122,-10.207,>-11
1299,44467502,4-[[3-(4-Chlorophenyl)-1-(4-hydroxyphenyl)-3-oxopropyl]amino]benzenesulfonamide,C1=CC(=CC=C1C(CC(=O)C2=CC=C(C=C2)Cl)NC3=CC=C(C=C3)S(=O)(=O)N)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fa7a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba505f0>,0,0.5083113607703772,-10.186,>-11
415,17933174,"4-[[4-(2,3-dimethylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(2-pyridin-2-ylethyl)benzenesulfonamide",CC1=NC=C(N1C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCC4=CC=CC=N4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdce40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba36c00>,0,0.5257824143070046,-10.185,>-11
161,10183051,4-[[6-(cyclohexylmethoxy)-7H-purin-2-yl]amino]-N-(2-methoxyethyl)benzenesulfonamide,COCCNS(=O)(=O)C1=CC=C(C=C1)NC2=NC3=C(C(=N2)OCC4CCCCC4)NC=N3,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd4430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2e1f0>,0,0.5289285470419575,-10.168,>-11
199,10294952,"4-[(4-imidazo[1,2-b]pyridazin-3-ylpyrimidin-2-yl)amino]-N-propylbenzenesulfonamide",CCCNS(=O)(=O)C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CN=C4N3N=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd55b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2f370>,0,0.7508196721311475,-10.16,>-11
189,10276437,"4-[[5-Amino-1-(2,4,6-trichlorobenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=CC=C1NC2=NN(C(=N2)N)C(=O)C3=C(C=C(C=C3Cl)Cl)Cl)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd5150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2ef10>,0,0.6722117049985903,-10.124,>-11
155,10179487,"4-[[1-(5-Acetylthiophene-2-carbonyl)-5-amino-1,2,4-triazol-3-yl]amino]benzenesulfonamide",CC(=O)C1=CC=C(S1)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd4120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2dee0>,0,0.5530860219384809,-10.121,>-11
892,21068060,"(E)-N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-2-phenylethenesulfonamide",C1=CC=C(C=C1)C=CS(=O)(=O)NCCCCNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ef060>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba44eb0>,0,0.504579260065092,-10.112,>-11
2205,73740342,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-2-phenylethenesulfonamide",C1=CC=C(C=C1)C=CS(=O)(=O)NCCCCNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba14f20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6ace0>,0,0.504579260065092,-10.112,>-11
1892,68685040,N-[1-(4-{[5-Fluoro-4-(1-isopropyl-2-methyl-1H-imidazol-5-yl)pyrimidin-2-yl]amino}phenyl)azetidin-3-yl]methanesulfonamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CC=C(C=C3)N4CC(C4)NS(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0b5a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba613f0>,0,0.819672131147541,-10.103,>-11
2084,69907156,4-[[4-(5-ethyl-2-methyl-1H-imidazol-4-yl)pyrimidin-2-yl]amino]-N-(2-methoxyethyl)benzenesulfonamide,CCC1=C(N=C(N1)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCOC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba11150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba66f10>,0,0.5946348733233979,-10.096,>-11
197,10293037,"4-[[5-Amino-1-(5-methylthiophene-2-carbonyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",CC1=CC=C(S1)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd54d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2f290>,0,0.547621541064164,-10.086,>-11
401,17933147,4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(pyridin-2-ylmethyl)benzenesulfonamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCC4=CC=CC=N4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdc820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba365e0>,0,0.7180327868852459,-10.079,>-11
135,10138093,"4-[(4-imidazo[1,2-b]pyridazin-3-ylpyrimidin-2-yl)amino]-N-(3-methoxypropyl)benzenesulfonamide",COCCCNS(=O)(=O)C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CN=C4N3N=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd3760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2d5b0>,0,0.8524590163934426,-10.064,>-11
422,17933184,"4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-[(3-methyl-1,2-oxazol-5-yl)methyl]benzenesulfonamide",CCN1C(=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCC4=CC(=NO4)C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdd150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba36f10>,0,0.5126676602086438,-10.059,>-11
163,10199664,"4-[[5-Amino-1-(2-thiophen-2-ylacetyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CSC(=C1)CC(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd4510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2e2d0>,0,0.5710382513661202,-10.049,>-11
2044,69629073,"4-[[5-Amino-1-(3-nitrobenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0fed0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba65d20>,0,0.6557377049180327,-10.04,>-11
2286,87890834,N-(2-methoxyethyl)-4-[[4-[2-(2-methyl-1-oxopropan-2-yl)-1H-imidazol-5-yl]pyrimidin-2-yl]amino]benzenesulfonamide,CC(C)(C=O)C1=NC=C(N1)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCOC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba178b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6d700>,0,0.5467155795024649,-10.025,>-11
1139,22344664,"4-[[5-Amino-1-(3-amino-2,6-difluorobenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=CC=C1NC2=NN(C(=N2)N)C(=O)C3=C(C=CC(=C3F)N)F)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f6030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4bdf0>,0,0.8081967213114754,-10.023,>-11
889,21068044,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-2-cyanobenzenesulfonamide",C1=CC=C(C(=C1)C#N)S(=O)(=O)NCCCCNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9eef10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba44d60>,0,0.5042618652418016,-10.022,>-11
2663,141204382,4-[[3-(4-Bromophenyl)-1-(4-hydroxyphenyl)-3-oxopropyl]amino]benzenesulfonamide,C1=CC(=CC=C1C(CC(=O)C2=CC=C(C=C2)Br)NC3=CC=C(C=C3)S(=O)(=O)N)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba22e30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba78c80>,0,0.5083113607703772,-10.021,>-11
1538,58646497,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-fluoro-6-(trifluoromethyl)benzenesulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)F)S(=O)(=O)N)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fba012a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba57060>,0,0.5970387062987002,-10.007,>-11
1725,66851787,4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-[(5-methylpyrazin-2-yl)methyl]benzenesulfonamide,CCN1C(=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCC4=NC=C(N=C4)C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba066c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5c510>,0,0.5290611028315947,-10.006,>-11
2088,70024414,"N-[4-[ethyl-[[5-(1,3-oxazol-5-yl)-2-oxo-1H-indol-3-ylidene]methyl]amino]phenyl]methanesulfonamide",CCN(C=C1C2=C(C=CC(=C2)C3=CN=CO3)NC1=O)C4=CC=C(C=C4)NS(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba11690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba67450>,0,0.5249554430933167,-10.003,>-11
166,10203806,"4-[[5-Amino-1-(5-bromothiophene-2-carbonyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=CC=C1NC2=NN(C(=N2)N)C(=O)C3=CC=C(S3)Br)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd4660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2e420>,0,0.6607362951625246,-10.0,>-11
1297,44450679,"4-[[5-Amino-1-[(2,6-difluorophenyl)-hydroxymethyl]-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=C(C(=C1)F)C(N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)O)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fa6c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba50510>,0,0.6103825136612022,-9.995,>-11
2074,69833493,"4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-[3-(1,2,5-thiadiazol-3-yloxy)propyl]benzenesulfonamide",CCN1C(=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCCOC4=NSN=C4)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba10cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba66ab0>,0,0.819672131147541,-9.993,>-11
2073,69833386,4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(oxolan-2-ylmethyl)benzenesulfonamide,CCN1C(=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCC4CCCO4)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba10c80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba66a40>,0,0.5618479880774963,-9.992,>-11
2052,69664900,"4-[[5-Amino-1-(3-bromobenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=CC(=C1)Br)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba102e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba660a0>,0,0.6394248197526886,-9.961,>-11
1543,58646511,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-hydroxy-6-(trifluoromethyl)benzenesulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)O)S(=O)(=O)N)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fba014d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba57290>,0,0.5970387062987002,-9.956,>-11
2045,69663991,"4-[[5-Amino-1-(4-hydroxybenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=CC=C1C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0ff40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba65d90>,0,0.7262295081967213,-9.95,>-11
1173,23645081,"N-[(3R,4R)-1-[(3Z)-5-fluoro-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2-oxo-2,3-dihydro-1H-indol-4-yl]-4-hydroxypent-1-yn-3-yl]methanesulfonamide",CC(C(C#CC1=C(C=CC2=C1C(=CC3=C(C=CN3)OC)C(=O)N2)F)NS(=O)(=O)C)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f6ff0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4ce40>,0,0.721426651821707,-9.949,>-11
397,17933133,"N-(2-methoxyethyl)-4-[[4-[2-methyl-3-(2,2,2-trifluoroethyl)imidazol-4-yl]pyrimidin-2-yl]amino]benzenesulfonamide",CC1=NC=C(N1CC(F)(F)F)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCOC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdc660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba36420>,0,0.7093889716840537,-9.947,>-11
284,11429904,"4-[[4-(6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-3-yl)pyrimidin-2-yl]amino]-N-(2-methoxyethyl)benzenesulfonamide",COCCNS(=O)(=O)C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CN=C4N3CCC4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd8890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba32650>,0,0.5620271513848509,-9.939,>-11
2664,141204383,4-[[3-(4-Bromophenyl)-1-(3-hydroxyphenyl)-3-oxopropyl]amino]benzenesulfonamide,C1=CC(=CC(=C1)O)C(CC(=O)C2=CC=C(C=C2)Br)NC3=CC=C(C=C3)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba22ea0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba78cf0>,0,0.5411788034738855,-9.935,>-11
336,15604697,4-[[4-[4-(1-Cyanoethoxy)-3-methylanilino]-5-fluoropyrimidin-2-yl]amino]benzenesulfonamide,CC1=C(C=CC(=C1)NC2=NC(=NC=C2F)NC3=CC=C(C=C3)S(=O)(=O)N)OC(C)C#N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbda3b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba34200>,0,0.5053864168618267,-9.931,>-11
2357,90796824,N-[[4-[[5-bromo-4-[[(2R)-3-hydroxy-3-methylbutan-2-yl]amino]pyrimidin-2-yl]amino]phenyl]-methylidene-lambda4-sulfanyl]methanesulfonamide,CC(C(C)(C)O)NC1=NC(=NC=C1Br)NC2=CC=C(C=C2)S(=C)NS(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba19ee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6fca0>,0,0.5208649170101569,-9.93,>-11
2680,142660399,"4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-[(4-methyl-1,3-thiazol-2-yl)methyl]benzenesulfonamide",CCN1C(=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCC4=NC(=CS4)C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba23a00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba79850>,0,0.5782414307004471,-9.927,>-11
